,EAN Code,Model,PVP,TVs
4081,8806098383207.0,49SM8600PLA.AEU,565.78,True
4082,0.0,,442.6,
4083,0.0,,634.42,
4084,0.0,,659.58,
4085,8806098425006.0,65UM7510PLA.AEU,659.58,True
4086,0.0,,384.99,
4087,0.0,,166.16,
4088,0.0,,703.66,
4089,0.0,,190.48,
4090,8806098385997.0,32LM550BPLB.AEU,190.48,True
4091,0.0,,568.45,
4092,8801031706457.0,,568.45,
4093,8806098713806.0,,4.0,
4094,9999999990009.0,,1432.68,
4095,0.0,,94.99,
4096,8806098425006.0,65UM7510PLA.AEU,629.63,True
4097,0.0,,629.63,
4098,0.0,,561.6,
4099,0.0,,683.82,
4100,8806098383207.0,49SM8600PLA.AEU,683.82,True
4101,0.0,,140.07,
4102,8806098293957.0,24TL510S-PZ.AEU,140.07,True
4103,0.0,,166.16,
4104,0.0,,990.91,
4105,0.0,,990.91,
4106,0.0,,115.53,
4107,8806098110216.0,24MK400H-B.AEU,115.53,True
4108,0.0,,683.82,
4109,8806098383207.0,49SM8600PLA.AEU,683.82,True
4110,0.0,,500.75,
4111,0.0,,647.97,
4112,0.0,,829.49,
4113,0.0,,1921.64,
4114,8806098659647.0,75NANO906NA.AEU,1921.64,True
4115,0.0,,736.78,
4116,0.0,,1328.19,
4117,8806098689255.0,OLED55B9SLA.AEU,1328.19,True
4118,0.0,,662.87,
4119,0.0,,1073.84,
4120,8806098293957.0,24TL510S-PZ.AEU,1073.84,True
4121,8806098386345.0,65UM7450PLA.AEU,1073.84,True
4122,0.0,,346.76,
4123,8806098679843.0,65UN81006LB.AEU,1651.34,True
4124,0.0,,643.46,
4125,8806098660117.0,,698.6,
4126,0.0,,407.94,
4127,8806098681013.0,,407.94,
4128,0.0,,407.94,
4129,8806098681013.0,,407.94,
4130,0.0,,615.42,
4131,0.0,,384.99,
4132,0.0,,108.99,
4133,8806098713806.0,,108.99,
4134,0.0,,118.99,
4135,0.0,,711.44,
4136,8806098660117.0,,711.44,
4137,0.0,,310.31,
4138,8806098383207.0,49SM8600PLA.AEU,310.31,True
4139,0.0,,564.44,
4140,8806098383207.0,49SM8600PLA.AEU,564.44,True
4141,0.0,,428.98,
4142,8806098387885.0,50UM7600PLB.AEU,428.98,True
4143,0.0,,369.7,
4144,0.0,,3763.74,
4145,8806098532568.0,28TL510S-WZ.AEU,3763.74,True
4146,8806098741496.0,OLED55CX5LB.AEU,3763.74,True
4147,8806098699346.0,,3763.74,
4148,0.0,,1303.68,
4149,0.0,,1186.83,
4150,8806098386345.0,65UM7450PLA.AEU,1186.83,True
4151,8806098387960.0,43UM7600PLB.AEU,1186.83,True
4152,9999999990011.0,,1186.83,
4153,0.0,,704.99,
4154,8806087045987.0,,704.99,
4155,0.0,,654.99,
4156,8806087045987.0,,654.99,
4157,0.0,,654.99,
4158,8806087045987.0,,654.99,
4159,0.0,,654.99,
4160,8806087045987.0,,654.99,
4161,8806087045987.0,,649.0,
4162,8806087045987.0,,649.0,
4163,0.0,,654.99,
4164,8806087045987.0,,654.99,
4165,0.0,,654.99,
4166,8806087045987.0,,654.99,
4167,0.0,,654.99,
4168,8806087045987.0,,654.99,
4169,0.0,,654.99,
4170,8806087045987.0,,654.99,
4171,8806098322978.0,86SM9000PLA.AEU,2255.76,True
4172,0.0,,237.55,
4173,8806098364305.0,27GL650F-B.AEU,237.55,True
4174,0.0,,571.5,
4175,0.0,,284.99,
4176,0.0,,704.99,
4177,8806087045987.0,,704.99,
4178,0.0,,704.99,
4179,8806087045987.0,,704.99,
4180,0.0,,368.89,
4181,9999999990009.0,,1429.0,
4182,0.0,,117.28,
4183,8806098104000.0,24MK430H-B.AEU,117.28,True
4184,0.0,,117.28,
4185,8806098104000.0,24MK430H-B.AEU,117.28,True
4186,0.0,,117.28,
4187,8806098104000.0,24MK430H-B.AEU,117.28,True
4188,0.0,,117.28,
4189,8806098104000.0,24MK430H-B.AEU,117.28,True
4190,0.0,,1604.99,
4191,0.0,,384.99,
4192,0.0,,161.86,
4193,0.0,,2342.94,
4194,8806098240876.0,75SM9900PLA.AEU,2342.94,True
4195,0.0,,704.99,
4196,8806087045987.0,,704.99,
4197,0.0,,704.99,
4198,8806087045987.0,,704.99,
4199,0.0,,131.96,
4200,8806098335732.0,24MK600M-W.AEU,131.96,True
4201,0.0,,1003.82,
4202,8806098206131.0,34WK95U-W.AEU,1003.82,True
4203,0.0,,1532.85,
4204,0.0,,704.99,
4205,8806087045987.0,,704.99,
4206,0.0,,722.13,
4207,0.0,,60.3,
4208,8806098382422.0,AN-MR19BA.AEU,60.3,True
4209,8806098382422.0,AN-MR19BA.AEU,60.3,True
4210,8806098532568.0,28TL510S-WZ.AEU,164.2,True
4211,8806098542314.0,27GL850-B.AEU,380.02,True
4212,8806098382422.0,AN-MR19BA.AEU,47.8,True
4213,8806098382422.0,AN-MR19BA.AEU,47.8,True
4214,8806098542314.0,27GL850-B.AEU,380.02,True
4215,8806098542314.0,27GL850-B.AEU,380.02,True
4216,8806098542314.0,27GL850-B.AEU,380.02,True
4217,8806098542314.0,27GL850-B.AEU,380.02,True
4218,8806098542314.0,27GL850-B.AEU,380.02,True
4219,8806098542314.0,27GL850-B.AEU,380.02,True
4220,8806098542314.0,27GL850-B.AEU,380.02,True
4221,8806098542314.0,27GL850-B.AEU,380.02,True
4222,8806098542314.0,27GL850-B.AEU,380.02,True
4223,8806098542314.0,27GL850-B.AEU,380.02,True
4224,8806098542314.0,27GL850-B.AEU,380.02,True
4225,8806098542314.0,27GL850-B.AEU,380.02,True
4226,8806098542314.0,27GL850-B.AEU,380.02,True
4227,8806098542314.0,27GL850-B.AEU,380.02,True
4228,8806098542314.0,27GL850-B.AEU,380.02,True
4229,8806098542314.0,27GL850-B.AEU,380.02,True
4230,8806098542314.0,27GL850-B.AEU,380.02,True
4231,8806098542314.0,27GL850-B.AEU,380.02,True
4232,8806098542314.0,27GL850-B.AEU,380.02,True
4233,8806098355426.0,24TL520S-PZ.AEU,139.49,True
4234,8806098542314.0,27GL850-B.AEU,380.02,True
4235,8806098542314.0,27GL850-B.AEU,380.02,True
4236,8806098542314.0,27GL850-B.AEU,380.02,True
4237,8806098542314.0,27GL850-B.AEU,380.02,True
4238,8806098542314.0,27GL850-B.AEU,380.02,True
4239,8806098542314.0,27GL850-B.AEU,380.02,True
4240,8806098542314.0,27GL850-B.AEU,380.02,True
4241,8806098542314.0,27GL850-B.AEU,380.02,True
4242,8806098542314.0,27GL850-B.AEU,380.02,True
4243,8806098542314.0,27GL850-B.AEU,380.02,True
4244,8806098542314.0,27GL850-B.AEU,380.02,True
4245,8806098542314.0,27GL850-B.AEU,380.02,True
4246,8806098542314.0,27GL850-B.AEU,380.02,True
4247,8806098542314.0,27GL850-B.AEU,380.02,True
4248,8806098542314.0,27GL850-B.AEU,380.02,True
4249,8806087045987.0,,649.0,
4250,8806098542314.0,27GL850-B.AEU,380.02,True
4251,8806098542314.0,27GL850-B.AEU,380.02,True
4252,8806098542314.0,27GL850-B.AEU,380.02,True
4253,8806098542314.0,27GL850-B.AEU,380.02,True
4254,8806098542314.0,27GL850-B.AEU,380.02,True
4255,8806098679843.0,65UN81006LB.AEU,702.45,True
4256,8806098689255.0,OLED55B9SLA.AEU,1199.2,True
4257,8806098689255.0,OLED55B9SLA.AEU,1199.2,True
4258,8806098542314.0,27GL850-B.AEU,380.02,True
4259,8806098542314.0,27GL850-B.AEU,380.02,True
4260,8806098542314.0,27GL850-B.AEU,380.02,True
4261,8806098542314.0,27GL850-B.AEU,380.02,True
4262,8806098542314.0,27GL850-B.AEU,380.02,True
4263,8806098542314.0,27GL850-B.AEU,380.02,True
4264,8806098542314.0,27GL850-B.AEU,380.02,True
4265,8806098542314.0,27GL850-B.AEU,380.02,True
4266,8806087045987.0,,649.0,
4267,8806098542314.0,27GL850-B.AEU,380.02,True
4268,8806098542314.0,27GL850-B.AEU,380.02,True
4269,8806098542314.0,27GL850-B.AEU,380.02,True
4270,8806098542314.0,27GL850-B.AEU,380.02,True
4271,8806098542314.0,27GL850-B.AEU,380.02,True
4272,8806098396467.0,60UM7100PLB.AEU,523.94,True
4273,8806098542314.0,27GL850-B.AEU,380.02,True
4274,8806098542314.0,27GL850-B.AEU,380.02,True
4275,8806098542314.0,27GL850-B.AEU,380.02,True
4276,8806098542314.0,27GL850-B.AEU,380.02,True
4277,8806098542314.0,27GL850-B.AEU,380.02,True
4278,8806098542314.0,27GL850-B.AEU,380.02,True
4279,8806087045987.0,,649.0,
4280,8806098542314.0,27GL850-B.AEU,380.02,True
4281,8806098542314.0,27GL850-B.AEU,380.02,True
4282,8806098542314.0,27GL850-B.AEU,380.02,True
4283,8806098542314.0,27GL850-B.AEU,380.02,True
4284,8806098542314.0,27GL850-B.AEU,380.02,True
4285,8806098542314.0,27GL850-B.AEU,380.02,True
4286,8806098542314.0,27GL850-B.AEU,380.02,True
4287,8806098542314.0,27GL850-B.AEU,380.02,True
4288,8806098542314.0,27GL850-B.AEU,380.02,True
4289,8806098542314.0,27GL850-B.AEU,380.02,True
4290,8806098542314.0,27GL850-B.AEU,380.02,True
4291,8806098542314.0,27GL850-B.AEU,380.02,True
4292,8806098542314.0,27GL850-B.AEU,380.02,True
4293,8806098542314.0,27GL850-B.AEU,380.02,True
4294,8806098542314.0,27GL850-B.AEU,380.02,True
4295,8806098542314.0,27GL850-B.AEU,380.02,True
4296,8806098542314.0,27GL850-B.AEU,380.02,True
4297,8806098542314.0,27GL850-B.AEU,380.02,True
4298,8806098542314.0,27GL850-B.AEU,380.02,True
4299,8806098699346.0,,999.0,
4300,8806098699346.0,,999.0,
4301,8806098542314.0,27GL850-B.AEU,380.02,True
4302,8806098542314.0,27GL850-B.AEU,380.02,True
4303,8806098542314.0,27GL850-B.AEU,380.02,True
4304,8806098699346.0,,999.0,
4305,8806098542314.0,27GL850-B.AEU,380.02,True
4306,8806098542314.0,27GL850-B.AEU,380.02,True
4307,8806098542314.0,27GL850-B.AEU,380.02,True
4308,8806098542314.0,27GL850-B.AEU,380.79,True
4309,8806098542314.0,27GL850-B.AEU,380.02,True
4310,8806098542314.0,27GL850-B.AEU,380.02,True
4311,8806098542314.0,27GL850-B.AEU,380.02,True
4312,8806098068197.0,OLW480B.AEU,49.44,True
4313,8806098542314.0,27GL850-B.AEU,380.02,True
4314,8806098542314.0,27GL850-B.AEU,380.02,True
4315,8806098293957.0,24TL510S-PZ.AEU,136.66,True
4316,8806098542314.0,27GL850-B.AEU,380.02,True
4317,8806098542314.0,27GL850-B.AEU,380.02,True
4318,8806098542314.0,27GL850-B.AEU,380.02,True
4319,8806098542314.0,27GL850-B.AEU,380.02,True
4320,8806098425952.0,65UM7660PLA.AEU,661.23,True
4321,8806098542314.0,27GL850-B.AEU,380.02,True
4322,8806087045987.0,,699.0,
4323,8806098335732.0,24MK600M-W.AEU,116.11,True
4324,8806098542314.0,27GL850-B.AEU,380.02,True
4325,8806098542314.0,27GL850-B.AEU,380.02,True
4326,8806098542314.0,27GL850-B.AEU,380.02,True
4327,9999999990009.0,,1429.0,
4328,9999999990009.0,,1429.0,
4329,9999999990009.0,,1429.0,
4330,8806098542314.0,27GL850-B.AEU,400.02,True
4331,8806098542314.0,27GL850-B.AEU,380.02,True
4332,8806098542314.0,27GL850-B.AEU,380.02,True
4333,8806087045987.0,,699.0,
4334,8806098532568.0,28TL510S-WZ.AEU,165.51,True
4335,8806098542314.0,27GL850-B.AEU,380.02,True
4336,8806087045987.0,,649.0,
4337,8806087045987.0,,649.0,
4338,8806098335732.0,24MK600M-W.AEU,121.97,True
4339,9999999990010.0,,1429.82,
4340,8806098681013.0,,397.95,
4341,8806087045987.0,,699.0,
4342,8806098532568.0,28TL510S-WZ.AEU,156.24,True
4343,8806098420957.0,27UL850-W.AEU,409.62,True
4344,8806098425006.0,65UM7510PLA.AEU,660.45,True
4345,8806087045987.0,,699.0,
4346,8806087045987.0,,649.0,
4347,8806098110193.0,22MK400H-B.AEU,82.16,True
4348,8806098681181.0,43UN80006LC.AEU,376.95,True
4349,8806098681006.0,50UN81006LB.AEU,2154.14,True
4350,8806098382866.0,32LM6300PLA.AEU,218.4,True
4351,8806098661466.0,,597.45,
4352,8806098661466.0,,597.45,
4353,8806098387854.0,49UM7400PLB.AEU,366.76,True
4354,8806098385997.0,32LM550BPLB.AEU,170.6,True
4355,8806098387854.0,49UM7400PLB.AEU,366.76,True
4356,8806098382422.0,AN-MR19BA.AEU,24.88,True
4357,8806098387854.0,49UM7400PLB.AEU,349.32,True
4358,8806098206131.0,34WK95U-W.AEU,974.56,True
4359,8806087045987.0,,649.0,
4360,8806098387960.0,43UM7600PLB.AEU,366.45,True
4361,8806098385911.0,OLED65W9PLA.AEU,0.0,True
4362,8806087045987.0,,649.0,
4363,8806098382422.0,AN-MR19BA.AEU,24.16,True
4364,8806098681006.0,50UN81006LB.AEU,450.45,True
4365,8806098425952.0,65UM7660PLA.AEU,661.23,True
4366,8806098714179.0,,1299.0,
4367,8806087045987.0,,699.0,
4368,8806087045987.0,,614.05,
4369,8806087045987.0,,614.05,
4370,8806098532568.0,28TL510S-WZ.AEU,165.51,True
4371,8806098681099.0,,502.95,
4372,8806087045987.0,,649.0,
4373,8806098387960.0,43UM7600PLB.AEU,404.97,True
4374,8806098068197.0,OLW480B.AEU,939.6,True
4375,8806098650088.0,,939.6,
4376,8806098693726.0,,939.6,
4377,8806098355426.0,24TL520S-PZ.AEU,125.27,True
4378,8806087045987.0,,614.05,
4379,8806098104000.0,24MK430H-B.AEU,193.72,True
4380,8806098110193.0,22MK400H-B.AEU,193.72,True
4381,8806087045987.0,,549.0,
4382,8806098387854.0,49UM7400PLB.AEU,366.76,True
4383,8806098681013.0,,397.95,
4384,8806098681006.0,50UN81006LB.AEU,428.99,True
4385,8806098693726.0,,379.0,
4386,8806098660292.0,43UN73906LE.AEU,306.0,True
4387,8806098542314.0,27GL850-B.AEU,380.02,True
4388,8806098542314.0,27GL850-B.AEU,380.02,True
4389,8806098542314.0,27GL850-B.AEU,380.02,True
4390,8806098542314.0,27GL850-B.AEU,400.02,True
4391,8806098542314.0,27GL850-B.AEU,380.02,True
4392,8806087045987.0,,649.0,
4393,8806098425006.0,65UM7510PLA.AEU,662.4,True
4394,8806098699384.0,49SM8050PLC.AEU,471.45,True
4395,8806098681006.0,50UN81006LB.AEU,428.99,True
